date,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,moonphase,conditions,pm25
2021-09-17,23.7,15.7,18.7,23.7,15.7,18.7,13.2,71.1,0.0,0,0.0,0,0,27.7,10.0,265.0,1014.7,41.9,13.8,218.0,18.9,9,0.39,2,53
2021-09-18,22.8,15.2,18.2,22.8,15.2,18.2,12.9,72.1,0.0,0,0.0,0,0,31.0,20.5,257.7,1016.6,22.4,16.0,240.5,20.7,9,0.42,2,53
2021-09-19,24.0,15.6,18.9,24.0,15.6,18.9,13.8,73.5,0.0,0,0.0,0,0,31.3,8.9,261.5,1014.0,22.3,14.4,252.5,21.7,9,0.46,2,43
2021-09-20,28.6,16.7,21.3,28.0,16.7,21.3,14.9,69.3,0.0,0,0.0,0,0,29.9,10.4,287.2,1012.4,1.9,14.1,249.4,21.3,8,0.5,1,58
2021-09-21,33.4,17.9,24.2,32.5,17.9,24.1,15.4,62.2,0.0,0,0.0,0,0,36.4,10.4,281.4,1016.5,1.3,15.7,261.5,22.6,9,0.53,1,58
2021-09-22,30.2,19.4,24.0,29.2,19.4,23.9,14.1,56.7,0.0,0,0.0,0,0,38.9,25.0,250.4,1016.2,12.3,16.0,245.7,21.4,9,0.56,1,56
2021-09-23,25.8,16.9,20.4,25.8,16.9,20.4,14.9,71.8,0.0,0,0.0,0,0,32.8,8.7,285.4,1012.3,3.0,15.5,168.2,14.3,7,0.59,1,47
2021-09-24,23.6,15.7,18.9,23.6,15.7,18.9,14.3,75.6,0.0,0,0.0,0,0,28.4,11.9,280.4,1013.4,29.3,12.9,198.5,17.1,8,0.62,2,51
2021-09-25,23.1,16.2,19.0,23.1,16.2,19.0,14.7,77.1,0.0,0,0.0,0,0,30.2,14.2,259.3,1014.7,21.4,14.3,210.5,18.1,8,0.66,2,53
2021-09-26,19.9,17.2,18.0,19.9,17.2,18.0,14.2,78.4,0.0,0,0.0,0,0,31.3,13.0,265.8,1016.3,98.8,15.3,129.4,11.4,7,0.69,5,52
2021-09-27,20.0,17.3,18.2,20.0,17.3,18.2,14.2,77.1,0.0,0,0.0,0,0,27.4,7.6,279.8,1016.0,99.9,15.1,31.7,2.8,1,0.72,5,55
2021-09-28,21.6,17.2,18.9,21.6,17.2,18.9,14.1,74.3,0.0,0,0.0,0,0,30.2,12.0,258.5,1013.0,79.6,16.0,109.5,9.4,5,0.75,2,51
2021-09-29,22.8,15.1,18.9,22.8,15.1,18.9,13.7,73.0,0.0,0,0.0,0,0,35.3,12.7,272.8,1012.2,5.8,15.5,191.0,16.4,7,0.78,1,41
2021-09-30,29.2,14.5,21.5,27.7,14.5,21.2,11.1,57.8,0.0,0,0.0,0,0,33.1,11.9,263.3,1012.4,0.8,15.8,228.1,19.8,8,0.82,1,47
2021-10-01,31.5,15.7,22.3,29.4,15.7,21.9,8.0,45.5,0.0,0,0.0,0,0,33.1,10.4,299.2,1013.3,0.9,15.8,181.3,15.6,6,0.85,1,52
2021-10-02,31.8,14.4,23.1,29.7,14.4,22.5,8.9,49.4,0.0,0,0.0,0,0,34.2,18.3,260.6,1013.6,1.8,15.6,221.2,19.0,8,0.88,1,46
2021-10-03,33.2,16.2,24.0,30.9,16.2,23.4,7.6,39.6,0.0,0,0.0,0,0,33.1,16.2,269.2,1012.4,0.9,16.0,209.2,18.1,7,0.91,1,47
2021-10-04,29.7,18.8,22.7,28.2,18.8,22.5,10.7,50.1,2.228,100,20.83,0,0,55.4,8.5,290.3,1012.2,21.0,15.9,146.7,12.5,7,0.95,3,50
2021-10-05,26.5,18.4,21.6,26.5,18.4,21.6,15.1,67.9,0.483,100,16.67,0,0,38.5,21.9,249.6,1013.8,28.4,16.0,198.5,17.1,7,0.98,3,49
2021-10-06,22.2,17.3,18.9,22.2,17.3,18.9,15.1,79.0,0.0,0,0.0,0,0,31.7,10.6,264.3,1015.2,42.7,14.1,128.5,10.9,6,0.0,2,36
2021-10-07,21.0,17.8,18.9,21.0,17.8,18.9,14.8,77.3,0.0,0,0.0,0,0,28.4,8.3,298.0,1015.9,90.2,15.3,66.2,5.7,3,0.05,5,53
2021-10-08,20.1,16.3,18.1,20.1,16.3,18.1,13.2,73.3,0.266,100,8.33,0,0,29.9,11.5,273.7,1017.0,72.5,15.8,89.6,7.8,5,0.08,3,41
2021-10-09,21.6,13.4,17.6,21.6,13.4,17.6,11.0,66.9,0.0,0,0.0,0,0,37.1,22.1,246.5,1017.0,0.7,16.0,209.0,18.1,8,0.12,1,21
2021-10-10,25.4,12.9,18.7,25.4,12.9,18.7,10.6,62.1,0.0,0,0.0,0,0,34.9,18.9,244.5,1014.8,0.0,16.0,210.7,18.1,8,0.15,1,35
2021-10-11,21.6,13.9,18.0,21.6,13.9,18.0,7.6,57.9,0.0,0,0.0,0,0,61.2,27.0,315.5,1007.4,62.4,14.4,125.9,11.0,5,0.19,2,46
2021-10-12,21.1,14.4,17.1,21.1,14.4,17.1,-3.5,25.6,0.0,0,0.0,0,0,53.6,25.8,305.2,1011.4,1.3,16.0,212.8,18.4,8,0.25,1,59
2021-10-13,22.7,10.8,16.3,22.7,10.8,16.3,0.7,37.3,0.0,0,0.0,0,0,36.0,13.3,275.4,1013.4,0.0,16.0,204.4,17.7,7,0.26,1,29
2021-10-14,23.8,11.8,17.6,23.8,11.8,17.6,3.8,44.3,0.0,0,0.0,0,0,30.2,11.8,274.3,1015.0,0.0,16.0,204.7,17.7,8,0.29,1,41
2021-10-15,30.5,13.5,21.2,28.5,13.5,20.7,1.8,33.1,0.0,0,0.0,0,0,25.2,13.8,278.4,1016.4,0.0,16.0,200.2,17.3,7,0.33,1,57
2021-10-16,30.1,14.6,21.9,28.2,14.6,21.5,-1.4,23.8,0.0,0,0.0,0,0,33.5,10.7,284.6,1014.5,0.0,16.0,201.2,17.4,7,0.36,1,43
2021-10-17,23.2,13.0,17.4,23.2,13.0,17.4,8.2,56.6,0.0,0,0.0,0,0,35.3,17.8,255.1,1014.5,14.4,16.0,192.3,16.7,7,0.4,1,37
2021-10-18,18.8,14.5,16.4,18.8,14.5,16.4,10.8,70.4,0.88,100,8.33,0,0,34.6,23.3,244.8,1014.1,44.9,15.8,147.5,12.9,7,0.44,3,44
2021-10-19,20.6,11.7,15.7,20.6,11.7,15.7,9.0,65.6,0.0,0,0.0,0,0,30.2,8.5,273.8,1016.1,0.7,15.9,191.4,16.6,7,0.47,1,27
2021-10-20,21.1,11.8,16.2,21.1,11.8,16.2,9.6,67.0,0.0,0,0.0,0,0,33.8,10.7,273.9,1018.3,1.3,16.0,189.4,16.2,7,0.5,1,31
2021-10-21,24.1,11.8,17.0,24.1,11.8,17.0,9.9,66.3,0.0,0,0.0,0,0,29.5,10.9,266.6,1018.3,14.9,15.7,190.0,16.3,7,0.54,1,44
2021-10-22,19.2,13.9,16.3,19.2,13.9,16.3,12.7,79.8,0.0,0,0.0,0,0,31.3,8.8,270.1,1015.6,69.7,11.9,153.4,13.3,6,0.57,2,48
2021-10-23,19.9,15.7,17.2,19.9,15.7,17.2,13.8,80.4,1.12,100,12.5,0,0,23.8,12.2,268.3,1012.1,85.9,12.4,91.8,7.9,5,0.6,3,48
2021-10-24,21.5,15.0,17.2,21.5,15.0,17.2,12.6,75.3,0.0,0,0.0,0,0,26.6,7.4,287.5,1012.6,35.9,16.0,128.3,11.1,6,0.64,2,36
2021-10-25,16.2,12.4,14.9,16.2,12.4,14.9,13.1,89.4,14.769,100,45.83,0,0,47.9,21.1,201.7,1012.4,57.7,12.3,24.1,2.0,1,0.67,3,34
2021-10-26,19.9,10.7,15.2,19.9,10.7,15.2,9.3,70.3,0.0,0,0.0,0,0,34.1,20.9,303.8,1018.0,0.6,14.5,178.4,15.5,7,0.7,1,27
2021-10-27,26.8,11.8,18.5,26.5,11.8,18.5,6.7,50.7,0.0,0,0.0,0,0,20.9,8.4,287.1,1019.2,0.0,16.0,187.0,16.2,7,0.73,1,35
2021-10-28,30.9,14.6,21.6,29.1,14.6,21.2,8.3,46.1,0.0,0,0.0,0,0,19.4,11.6,271.0,1015.6,0.0,16.0,182.8,15.8,7,0.75,1,42
2021-10-29,28.7,16.3,21.1,27.8,16.3,20.9,10.2,52.6,0.0,0,0.0,0,0,26.6,9.6,261.6,1012.3,1.1,15.9,173.3,14.9,7,0.8,1,36
2021-10-30,21.4,14.5,16.8,21.4,14.5,16.8,13.4,81.2,0.0,0,0.0,0,0,25.2,13.0,268.5,1013.6,61.9,8.2,149.4,13.0,6,0.83,2,50
2021-10-31,19.8,15.0,16.6,19.8,15.0,16.6,12.0,74.8,0.0,0,0.0,0,0,23.8,8.4,327.5,1015.3,59.9,13.2,105.2,9.0,6,0.87,2,65
2021-11-01,18.3,13.4,15.5,18.3,13.4,15.5,12.1,80.9,0.0,0,0.0,0,0,23.8,13.0,286.3,1018.9,2.6,11.5,73.0,6.3,3,0.9,1,58
2021-11-02,19.3,12.3,15.0,19.3,12.3,15.0,12.3,84.5,0.0,0,0.0,0,0,26.6,15.8,256.0,1020.3,37.9,11.4,146.0,12.6,6,0.93,2,68
2021-11-03,21.1,13.4,16.2,21.1,13.4,16.2,13.2,83.4,0.0,0,0.0,0,0,28.1,11.9,277.1,1017.5,60.7,6.8,160.3,13.9,6,0.96,2,60
2021-11-04,21.0,14.3,16.8,21.0,14.3,16.8,13.1,79.6,0.0,0,0.0,0,0,23.4,6.3,283.3,1015.2,41.1,7.0,158.4,13.5,6,0.0,2,74
2021-11-05,22.0,13.5,16.1,22.0,13.5,16.1,13.1,84.0,0.0,0,0.0,0,0,22.3,7.3,275.7,1014.5,61.0,3.5,159.4,13.6,6,0.03,2,92
2021-11-06,18.8,13.4,15.3,18.8,13.4,15.3,12.1,82.0,0.0,0,0.0,0,0,24.8,11.4,253.5,1016.8,68.8,4.2,142.3,12.5,6,0.07,2,109
2021-11-07,18.3,12.9,14.4,18.3,12.9,14.4,11.4,83.1,0.0,0,0.0,0,0,23.4,8.7,292.4,1016.4,58.5,4.9,133.4,12.0,6,0.1,2,135
2021-11-08,20.5,12.9,15.7,20.5,12.9,15.7,11.3,75.9,0.0,0,0.0,0,0,25.6,9.9,165.5,1017.9,43.4,10.5,125.6,10.8,6,0.14,2,124
2021-11-09,18.9,13.5,15.9,18.9,13.5,15.9,11.9,77.9,0.0,0,0.0,0,0,31.3,13.4,271.5,1021.9,54.6,12.9,93.3,8.1,4,0.17,2,84
2021-11-10,22.7,14.9,17.6,22.7,14.9,17.6,12.3,72.2,0.0,0,0.0,0,0,24.8,7.2,244.5,1019.1,30.4,11.2,148.1,12.8,6,0.21,2,55
2021-11-11,29.4,13.5,21.0,27.8,13.5,20.7,8.0,47.4,0.0,0,0.0,0,0,20.2,11.4,270.7,1017.2,0.1,15.8,153.4,13.4,6,0.25,1,73
2021-11-12,31.7,15.4,22.9,29.7,15.4,22.3,6.5,38.2,0.0,0,0.0,0,0,20.5,8.5,341.4,1016.8,0.9,16.0,151.9,13.3,6,0.27,1,33
2021-11-13,31.6,17.0,23.1,29.5,17.0,22.6,3.7,30.1,0.0,0,0.0,0,0,22.3,8.8,331.6,1016.6,0.0,16.0,151.4,13.2,6,0.31,1,30
2021-11-14,30.7,14.1,21.2,28.7,14.1,20.8,5.3,39.5,0.0,0,0.0,0,0,24.1,8.6,281.6,1017.4,0.0,16.0,154.0,13.3,7,0.34,1,33
2021-11-15,26.3,13.6,18.3,26.3,13.6,18.3,9.5,61.2,0.0,0,0.0,0,0,27.7,10.1,260.9,1017.9,21.2,14.5,146.3,12.5,6,0.38,2,47
2021-11-16,18.8,13.4,15.3,18.8,13.4,15.3,11.6,79.3,0.0,0,0.0,0,0,23.8,9.5,263.9,1016.0,59.5,9.1,121.9,10.6,5,0.41,2,54
2021-11-17,19.8,13.4,15.5,19.8,13.4,15.5,11.1,75.7,0.0,0,0.0,0,0,23.8,9.5,255.2,1016.6,37.6,9.6,125.1,10.9,5,0.45,2,81
2021-11-18,18.4,11.3,14.5,18.4,11.3,14.5,11.7,83.7,0.0,0,0.0,0,0,19.4,8.4,268.3,1018.5,46.8,8.5,104.8,9.1,4,0.48,2,77
2021-11-19,18.8,13.9,15.0,18.8,13.9,15.0,11.6,80.4,0.0,0,0.0,0,0,22.3,8.3,301.3,1018.4,64.2,6.3,88.0,7.7,4,0.5,2,75
2021-11-20,18.3,13.5,14.9,18.3,13.5,14.9,11.2,79.2,0.0,0,0.0,0,0,24.5,8.8,284.3,1017.6,52.6,5.2,117.5,10.2,5,0.55,2,100
2021-11-21,29.1,10.9,18.8,27.4,10.9,18.5,2.3,45.7,0.0,0,0.0,0,0,39.2,9.9,61.5,1018.0,0.6,12.0,139.3,12.0,6,0.58,1,117
2021-11-22,28.0,12.7,20.0,26.6,12.7,19.8,-3.5,22.3,0.0,0,0.0,0,0,25.6,6.7,348.3,1016.7,1.5,16.0,118.4,10.4,6,0.62,1,61
2021-11-23,23.2,14.0,17.9,23.2,14.0,17.9,6.6,50.0,0.0,0,0.0,0,0,25.9,8.4,358.6,1013.8,1.9,15.6,129.8,11.1,6,0.65,1,28
2021-11-24,21.7,11.9,16.7,21.7,11.9,16.7,8.5,61.4,0.0,0,0.0,0,0,74.2,11.4,16.0,1017.6,1.9,15.9,127.5,10.9,6,0.68,1,38
2021-11-25,24.4,9.3,16.3,24.4,9.3,16.3,-4.8,28.2,0.0,0,0.0,0,0,87.1,8.0,327.2,1022.9,0.6,16.0,134.0,11.5,6,0.72,1,46
2021-11-26,23.9,8.9,15.7,23.9,8.9,15.7,-4.2,28.3,0.0,0,0.0,0,0,25.6,6.9,266.4,1019.1,1.4,16.0,121.2,10.4,6,0.75,1,37
2021-11-27,24.8,10.0,16.7,24.8,10.0,16.7,-2.3,31.8,0.0,0,0.0,0,0,24.1,13.0,312.0,1018.0,0.2,16.0,127.2,10.8,6,0.75,1,40
2021-11-28,23.8,9.5,16.0,23.8,9.5,16.0,4.6,52.4,0.0,0,0.0,0,0,21.6,6.5,280.0,1020.3,0.2,15.6,126.1,10.7,6,0.82,1,51
2021-12-01,21.6,9.7,14.1,21.6,9.7,14.1,11.0,83.4,0.024,100,4.17,0,0,22.0,6.3,308.0,1017.7,37.9,4.3,102.8,8.9,6,0.92,3,93
2021-12-02,16.7,11.3,13.1,16.7,11.3,13.1,10.6,85.4,0.0,0,0.0,0,0,23.0,10.1,270.3,1019.2,71.0,4.3,104.7,9.1,5,0.95,2,109
2021-12-03,17.1,12.3,13.7,17.1,12.3,13.7,10.0,78.4,0.0,0,0.0,0,0,23.4,11.9,265.9,1019.1,65.5,6.8,90.5,7.7,5,0.0,2,99
2021-12-04,17.2,12.4,14.0,17.2,12.4,14.0,10.0,77.3,0.0,0,0.0,0,0,21.2,6.8,292.8,1020.1,50.5,8.0,85.3,7.5,4,0.02,2,122
2021-12-05,17.8,11.4,13.4,17.8,11.4,13.4,10.4,82.9,0.0,0,0.0,0,0,22.7,6.4,100.9,1018.6,48.4,6.6,79.8,6.9,5,0.05,2,106
2021-12-06,18.8,8.9,13.8,18.8,8.9,13.8,9.9,78.2,0.0,0,0.0,0,0,20.9,8.1,52.3,1016.7,25.3,6.9,92.5,7.9,5,0.08,2,101
2021-12-07,17.3,13.0,15.1,17.3,13.0,15.1,10.5,74.1,0.316,100,8.33,0,0,20.9,10.1,69.5,1014.8,71.3,12.4,64.0,5.4,4,0.12,3,96
2021-12-08,18.4,10.7,14.3,18.4,10.7,14.3,10.4,78.5,0.024,100,4.17,0,0,25.6,10.5,267.7,1016.0,26.2,12.0,108.4,9.2,5,0.15,3,66
2021-12-09,15.0,12.0,13.7,15.0,12.0,13.7,9.3,75.8,2.719,100,25.0,0,0,40.7,19.5,265.1,1013.8,67.2,14.9,24.6,2.1,1,0.19,3,63
2021-12-10,16.2,8.4,12.5,16.2,8.4,12.5,5.8,65.2,0.0,0,0.0,0,0,18.0,8.6,69.6,1018.8,5.9,16.0,86.3,7.3,5,0.25,1,23
2021-12-11,19.0,8.4,12.7,19.0,8.0,12.7,0.5,46.5,0.0,0,0.0,0,0,18.0,8.4,3.9,1020.6,0.5,16.0,119.6,10.3,6,0.25,1,34
2021-12-12,17.3,6.8,11.9,17.3,6.8,11.9,2.2,54.2,0.0,0,0.0,0,0,21.6,6.9,311.2,1016.9,0.6,16.0,117.0,10.1,5,0.29,1,35
2021-12-13,14.5,8.6,12.2,14.5,8.6,12.2,6.7,69.2,0.0,0,0.0,0,0,40.7,12.0,107.3,1018.5,78.5,15.2,29.7,2.5,2,0.32,2,44
2021-12-14,14.4,6.4,11.1,14.4,6.4,11.1,8.8,86.0,51.63,100,70.83,0,0,60.3,22.9,216.3,1014.1,69.5,9.9,21.6,1.9,1,0.35,3,51
2021-12-15,13.7,4.0,8.5,13.7,3.6,8.4,1.9,65.5,0.0,0,0.0,0,0,15.1,15.6,291.3,1022.7,2.4,16.0,114.8,9.8,5,0.39,1,13
2021-12-16,14.2,5.2,9.8,14.2,5.2,9.8,4.9,72.6,1.059,100,20.83,0,0,20.2,6.3,73.7,1020.1,44.7,13.5,91.1,7.8,5,0.42,3,28
2021-12-17,18.8,8.0,12.3,18.8,8.0,12.3,5.2,64.2,0.0,0,0.0,0,0,19.1,5.5,28.9,1019.5,15.9,15.2,118.0,10.3,6,0.45,1,37
2021-12-18,19.9,6.4,12.3,19.9,6.4,12.3,0.2,47.1,0.0,0,0.0,0,0,19.4,8.4,319.5,1020.4,0.2,15.9,121.9,10.4,6,0.5,1,48
2021-12-19,17.8,5.7,11.8,17.8,5.7,11.8,1.5,52.6,0.0,0,0.0,0,0,17.6,11.7,346.3,1019.4,0.4,15.3,118.1,10.2,6,0.52,1,34
2021-12-20,18.2,5.2,11.3,18.2,5.2,11.3,3.6,63.7,0.0,0,0.0,0,0,14.4,1.9,333.3,1019.9,2.3,12.9,96.2,8.5,5,0.56,1,47
2021-12-21,20.1,10.8,13.8,20.1,10.8,13.8,4.1,55.3,0.0,0,0.0,0,0,14.8,6.0,331.3,1019.3,2.5,15.2,78.2,6.9,4,0.59,1,69
2021-12-22,17.9,7.8,13.6,17.9,7.8,13.6,4.7,57.9,0.0,0,0.0,0,0,14.8,5.9,310.4,1017.8,27.8,14.6,46.0,3.9,3,0.62,2,51
2021-12-23,14.0,11.4,12.5,14.0,11.4,12.5,10.0,84.9,39.667,100,83.33,0,0,40.7,21.3,94.2,1014.5,100.0,9.0,10.4,0.9,0,0.66,6,70
2021-12-24,15.7,5.7,12.9,15.7,4.1,12.9,10.1,83.8,7.588,100,37.5,0,0,50.0,14.6,253.4,1011.3,77.5,14.0,81.1,7.0,5,0.69,3,40
2021-12-25,13.4,10.1,11.6,13.4,10.1,11.6,8.5,82.0,0.885,100,50.0,0,0,34.2,10.2,110.9,1015.8,96.2,13.6,29.9,2.7,2,0.73,6,20
2021-12-26,13.9,7.1,10.7,13.9,7.1,10.7,5.5,72.3,0.672,100,16.67,0,0,40.0,19.3,282.0,1017.5,18.9,15.3,121.7,10.5,6,0.75,4,36
2021-12-27,12.3,6.3,9.6,12.3,6.3,9.5,5.9,78.5,0.818,100,20.83,0,0,50.0,11.7,304.1,1015.8,52.8,14.5,44.0,3.9,3,0.8,3,20
2021-12-28,12.8,6.5,9.5,12.8,6.5,9.4,4.5,72.7,0.017,100,4.17,0,0,31.7,8.6,25.4,1011.1,30.6,15.2,83.2,7.2,5,0.83,3,31
2021-12-29,11.6,7.9,9.8,11.6,6.2,9.5,7.0,83.0,39.57,100,66.67,0,0,33.5,13.2,86.4,1011.7,89.7,11.8,29.3,2.6,1,0.86,3,27
2021-12-30,12.4,10.7,11.7,12.4,10.7,11.7,10.3,91.5,69.6,100,83.33,0,0,40.7,19.0,88.8,1010.3,95.5,8.2,20.0,1.7,1,0.9,6,27
2021-12-31,14.9,8.0,11.6,14.9,8.0,11.6,7.9,79.1,0.0,0,0.0,0,0,24.8,8.6,338.6,1007.1,22.8,15.4,112.9,9.7,6,0.93,2,12
2022-01-01,16.2,8.3,11.4,16.2,7.9,11.4,3.4,59.2,0.0,0,0.0,0,0,18.0,9.9,332.4,1019.0,27.0,15.5,119.9,10.3,6,0.97,2,30
2022-01-02,17.8,6.7,11.2,17.8,5.3,11.0,-2.7,41.2,0.0,0,0.0,0,0,19.8,10.9,3.4,1023.9,0.0,16.0,124.8,10.8,6,0.0,1,46
2022-01-03,16.1,6.2,10.8,16.1,6.2,10.7,0.2,50.8,0.0,0,0.0,0,0,19.1,7.0,320.8,1022.5,1.1,16.0,125.1,10.9,6,0.03,1,29
2022-01-04,16.7,6.2,10.6,16.7,6.2,10.6,5.0,69.7,0.0,0,0.0,0,0,19.8,8.2,289.9,1022.8,2.4,15.7,119.7,10.3,5,0.07,1,31
2022-01-05,19.3,7.0,12.5,19.3,7.0,12.5,6.4,69.4,0.0,0,0.0,0,0,18.0,8.1,291.1,1018.0,1.0,12.6,117.4,10.1,5,0.1,1,56
2022-01-06,21.6,8.0,13.4,21.6,8.0,13.4,6.7,66.9,0.0,0,0.0,0,0,14.8,6.2,291.6,1014.1,2.5,12.8,120.5,10.4,5,0.13,1,74
2022-01-07,13.4,9.4,11.5,13.4,9.4,11.5,9.2,86.0,0.0,0,0.0,0,0,21.6,7.8,93.1,1013.5,85.9,4.9,84.5,7.3,5,0.17,2,69
2022-01-08,16.7,9.5,13.1,16.7,9.5,13.1,8.2,73.6,0.0,0,0.0,0,0,16.2,8.9,91.4,1017.3,29.1,12.4,114.0,10.0,6,0.2,2,85
2022-01-09,23.0,8.3,14.3,23.0,8.3,14.3,4.1,58.0,0.0,0,0.0,0,0,20.5,4.9,356.9,1023.4,0.9,12.9,127.2,11.0,6,0.25,1,53
2022-01-10,22.4,11.3,15.9,22.4,11.3,15.9,-2.6,28.9,0.0,0,0.0,0,0,24.5,8.8,7.2,1025.3,2.7,16.0,85.9,7.3,4,0.26,1,52
2022-01-11,25.7,10.5,16.8,25.7,10.5,16.8,-3.9,25.5,0.0,0,0.0,0,0,23.4,6.7,20.6,1023.2,1.0,16.0,130.4,11.2,6,0.3,1,22
2022-01-12,24.5,8.7,16.0,24.5,8.7,16.0,-1.7,32.0,0.0,0,0.0,0,0,20.5,6.8,6.7,1022.5,2.4,15.9,88.2,7.6,5,0.33,1,19
2022-01-13,20.7,13.9,16.6,20.7,13.9,16.6,2.6,39.8,0.0,0,0.0,0,0,14.8,7.7,356.0,1021.4,31.4,15.7,39.4,3.4,2,0.36,2,29
2022-01-14,22.9,11.1,16.2,22.9,11.1,16.2,5.7,53.5,0.0,0,0.0,0,0,19.4,6.3,304.2,1018.8,2.6,15.7,117.1,10.1,5,0.4,1,50
2022-01-15,20.2,12.5,15.8,20.2,12.5,15.8,5.8,52.8,0.266,100,8.33,0,0,21.6,8.2,306.9,1020.1,63.8,15.7,38.5,3.3,2,0.43,3,65
2022-01-16,23.4,15.6,18.6,23.4,15.6,18.6,1.8,33.6,0.0,0,0.0,0,0,15.5,8.3,0.0,1017.4,72.8,16.0,109.0,9.4,6,0.46,2,40
2022-01-17,17.9,14.1,15.9,17.9,14.1,15.9,11.3,74.7,4.112,100,37.5,0,0,23.8,7.6,67.0,1017.4,97.9,14.8,44.5,3.8,3,0.5,6,24
2022-01-18,18.3,13.4,15.2,18.3,13.4,15.2,11.6,79.4,0.0,0,0.0,0,0,26.3,9.0,271.0,1018.0,79.8,14.0,90.2,7.9,5,0.53,2,43
2022-01-19,17.2,11.8,14.0,17.2,11.8,14.0,10.3,79.2,0.0,0,0.0,0,0,22.0,8.8,283.3,1020.7,51.5,11.7,81.3,7.2,5,0.56,2,38
2022-01-20,23.4,8.6,15.1,23.4,8.6,15.1,5.9,60.8,0.0,0,0.0,0,0,19.1,11.7,261.8,1022.2,0.5,13.8,140.4,12.2,6,0.6,1,53
2022-01-21,20.5,8.4,15.5,20.5,8.4,15.5,2.4,47.6,0.0,0,0.0,0,0,61.2,14.2,21.2,1016.2,0.6,15.9,138.5,11.8,6,0.63,1,40
2022-01-22,22.2,11.1,17.4,22.2,11.1,17.4,-5.9,21.0,0.0,0,0.0,0,0,64.8,15.0,358.4,1016.5,0.7,16.0,143.1,12.5,6,0.67,1,32
2022-01-23,22.3,10.2,15.9,22.3,10.2,15.9,-0.5,34.5,0.0,0,0.0,0,0,38.9,12.5,288.2,1020.0,0.0,15.9,146.0,12.6,6,0.7,1,21
2022-01-24,20.8,8.5,14.6,20.8,8.5,14.6,3.7,50.7,0.0,0,0.0,0,0,25.2,8.5,219.1,1017.2,0.5,15.4,144.8,12.4,6,0.74,1,23
2022-01-25,19.2,8.7,13.4,19.2,8.7,13.4,8.1,73.0,0.0,0,0.0,0,0,24.8,11.4,285.9,1015.3,18.7,11.3,144.1,12.5,6,0.75,1,44
2022-01-26,21.2,7.4,13.8,21.2,7.4,13.8,2.8,55.0,0.0,0,0.0,0,0,19.4,4.9,9.6,1018.8,1.4,13.8,144.6,12.5,6,0.81,1,54
2022-01-27,20.9,8.9,14.2,20.9,8.9,14.2,-0.6,40.4,0.0,0,0.0,0,0,20.5,8.1,312.5,1021.2,1.4,15.8,161.1,14.0,6,0.85,1,49
2022-01-28,22.4,8.1,15.2,22.4,8.1,15.2,-5.7,31.7,0.0,0,0.0,0,0,28.4,14.5,80.4,1022.8,2.5,15.9,125.5,10.7,7,0.88,1,32
2022-01-29,19.5,11.4,15.0,19.5,11.4,15.0,-6.9,22.8,0.0,0,0.0,0,0,17.6,6.6,7.8,1019.5,12.8,15.9,48.0,4.2,2,0.92,1,34
2022-01-30,20.6,-3.5,12.5,20.6,-3.5,12.5,0.5,47.4,0.0,0,0.0,0,0,35.6,18.1,214.0,1020.0,0.2,15.8,156.3,13.5,6,0.95,1,34
2022-01-31,17.2,3.6,12.1,17.2,3.6,12.1,5.5,65.9,0.0,0,0.0,0,0,18.7,8.5,43.8,1018.3,4.7,14.1,81.4,7.0,3,0.0,1,41
2022-02-01,17.2,11.2,13.4,17.2,11.2,13.4,8.5,73.3,0.0,0,0.0,0,0,27.7,9.4,38.0,1011.9,40.8,12.4,117.9,10.1,5,0.02,2,65
2022-02-02,18.3,7.4,13.1,18.3,7.4,13.0,-2.2,42.4,0.0,0,0.0,0,0,40.7,16.4,246.8,1015.0,0.4,14.5,162.1,14.0,6,0.05,1,62
2022-02-03,18.1,5.8,12.3,18.1,5.8,12.3,-3.5,36.9,0.0,0,0.0,0,0,24.5,17.3,273.3,1022.3,1.7,16.0,160.1,13.9,6,0.08,1,49
2022-02-04,20.4,7.1,13.3,20.4,7.1,13.3,-1.8,40.0,0.0,0,0.0,0,0,22.3,20.1,299.0,1026.5,1.9,16.0,164.3,14.1,7,0.12,1,38
2022-02-05,21.3,6.7,13.8,21.3,6.7,13.8,-3.6,33.6,0.0,0,0.0,0,0,23.0,17.4,262.2,1021.9,0.5,15.8,170.2,14.7,7,0.15,1,36
2022-02-06,23.1,7.2,14.7,23.1,7.2,14.7,-0.1,39.4,0.0,0,0.0,0,0,27.4,10.0,335.8,1021.0,0.1,16.0,170.5,14.8,7,0.18,1,31
2022-02-07,24.9,8.7,16.6,24.9,8.7,16.6,-2.8,30.7,0.0,0,0.0,0,0,23.4,16.2,258.9,1023.5,0.0,16.0,172.8,14.9,7,0.21,1,39
2022-02-08,25.4,11.3,17.9,25.4,11.3,17.9,-3.0,26.1,0.0,0,0.0,0,0,22.0,9.6,321.7,1020.6,3.9,16.0,164.5,14.2,6,0.25,1,32
2022-02-09,28.3,11.2,19.4,26.8,11.2,19.2,-1.2,28.3,0.0,0,0.0,0,0,35.3,10.5,258.8,1017.1,1.5,15.9,176.8,15.3,7,0.28,1,27
